Run,Points Evaluated,Binding ddG,Folding ddG
0,11,-0.1880950053146648,16.248841525671576
0,61,-0.37470249509637404,18.887103464722184
0,98,-0.1222043595363781,16.472405822603882
0,93,-0.0037519242317216317,17.947622082222374
0,8,-0.4146408472088946,23.644622158121113
0,119,-0.2175912043488779,14.885489354775068
0,115,-0.19071043442915778,22.957788154853485
0,116,-0.044971806181990814,16.639684282212936
0,104,-0.2483547175907574,13.86450527669404
0,41,0.004130315233851446,20.78347014016678
0,118,-0.08123227436855511,18.92215874505377
0,44,-0.15056470100375918,17.522765011439283
0,117,-0.13720967904360545,20.365060315170112
0,1,2.0633033589588843,22.097603399030074
0,43,-0.0812293153690575,18.639812912582354
0,88,-0.041880145510807175,22.615694312587543
0,107,-0.16760838264521483,16.89612428226183
0,114,-0.14737407527324345,14.831536136343225
0,75,-0.23514128436181633,15.140101645824972
0,89,-0.11204234432040036,13.076592793198946
1,71,0.04809549820227708,16.5545315158469
1,48,-0.45856123337421195,27.105679579028422
1,60,0.15116816590450197,23.414887479752124
1,117,-0.18436515346970087,17.374167363206702
1,75,-0.20871893192634156,16.47656020045194
1,119,-0.1388874709479881,18.479866843117
1,115,-0.22542334351776713,21.60986257189971
1,116,-0.3036334755368963,17.522347179380706
1,104,-0.12354002422318898,16.051342177773247
1,41,0.045665568668406764,23.483053634951197
1,43,-0.0638184353294946,18.407690229785405
1,118,-0.29742780780588873,25.223508421218312
1,44,-0.1968495344788477,23.24060455475885
1,1,2.02550036895074,21.08423938144617
1,88,0.028149762470418085,29.46145715725427
1,107,-0.23214012402445403,14.499635525672248
1,114,-0.14870488427452852,15.035062437297686
1,13,-0.1975412086724191,20.238131593310072
1,25,-0.1510649655162654,21.570854142647754
1,89,-0.03024726273997655,15.513869799266761
2,26,-0.13725395684218708,26.52774186778811
2,101,-0.35006597236568787,14.742416869140596
2,30,-0.20934433839300934,18.107140148506385
2,58,0.1543584365610968,16.972708396425308
2,3,-0.29859801253860496,14.25584320707925
2,119,-0.051803259295736204,15.160554776230153
2,115,-0.18498525120674,17.389648547545853
2,116,-0.307128736578818,12.06143751002911
2,41,-0.028806296798068485,27.128287383239467
2,117,-0.289780979157188,20.693463845311296
2,118,-0.2128532890518337,23.752425975427666
2,104,-0.23359298517146138,12.98810996665313
2,43,-0.13699180030438837,15.589562674540174
2,44,-0.15237187538286884,23.034674722207278
2,88,0.036775568827181374,23.16133185453009
2,114,-0.22959676895345635,12.612985153765951
2,107,-0.08995691125989778,16.977883530515783
2,1,2.011972305445795,19.841698228239995
2,13,-0.21394263748470618,19.4172258668855
2,89,0.017417535073946066,15.679884639264806
3,85,-0.12624371631565212,12.242992362430844
3,6,0.050773937704491345,23.15473029132555
3,7,-0.2708601640816336,18.509014640265782
3,44,-0.1238290875428447,17.30908407806674
3,103,-0.26821442525852035,23.148244032712302
3,119,-0.2541101099725892,13.919646018862446
3,115,0.28618446265636527,20.26950209514858
3,116,-0.2603092298797378,15.25446556164608
3,104,0.497968780273186,14.997806664944063
3,41,-0.07237181491048733,23.750076624389546
3,118,-0.21320887225526042,21.270336057936902
3,117,-0.15937841229219885,19.56435106236543
3,43,-0.19488351359612868,13.080385025037433
3,1,2.1329000992117244,20.956855487165562
3,88,-0.11479842389436658,22.763335385944046
3,107,0.019793437790610824,15.252196721148417
3,114,-0.282979059317995,13.360169104009628
3,75,-0.26349657281584116,16.788963248280123
3,89,0.025080734391110623,15.42034845507659
3,13,-0.18965566918833635,18.095025518336392
4,14,-0.14685284989172942,14.228177204526876
4,3,-0.311827363118612,15.394346985738972
4,27,-0.0656675069469656,20.483385382663275
4,17,0.11028895150949818,8.320530957333176
4,20,0.34090672034816244,24.226594597320954
4,119,-0.22840309381575707,14.289651037385815
4,115,-0.12678851242884545,20.113893479187837
4,116,-0.18851753107952618,14.239207357121208
4,41,-0.039326560030872315,21.504674415519602
4,104,-0.23072280316944213,11.703549692581142
4,43,-0.06945046170557133,19.988395369704296
4,118,-0.33189397477228033,21.756490567908916
4,44,-0.23556025676947454,17.50006517142505
4,117,0.016837980271626876,18.113356424519527
4,1,2.2070079625074186,18.642060537168895
4,88,0.008078391164417557,24.521705669427647
4,107,-0.2403589146935181,15.880942558870528
4,114,-0.16824298163305684,14.037721439020439
4,89,-0.12600798248779801,13.072358647745103
4,75,-0.22051259794375253,16.33313007024064
