Run,Points Evaluated,Binding ddG,Folding ddG
0,11,-0.1880950053146648,16.248841525671576
0,61,-0.37470249509637404,18.887103464722184
0,98,-0.1222043595363781,16.472405822603882
0,93,-0.0037519242317216317,17.947622082222374
0,8,-0.4146408472088946,23.644622158121113
0,119,-0.2175912043488779,14.885489354775068
0,115,-0.19071043442915778,22.957788154853485
0,116,-0.044971806181990814,16.639684282212936
0,104,-0.2483547175907574,13.86450527669404
0,41,0.004130315233851446,20.78347014016678
0,117,-0.11975509343403704,18.79795392102387
0,1,2.0932860340274146,21.07739123106305
0,118,-0.25530898173216576,21.052163849536758
0,43,-0.1412860656030261,18.640121467304123
0,114,-0.2506072794291564,13.604144962462746
0,44,-0.14426212232228863,18.753763936532195
0,107,-0.12221649268303733,16.93593381844605
0,88,0.2518998768307483,26.87417602277012
0,13,-0.23671294890209538,21.24687647866204
0,25,-0.147334528225277,18.42693684680891
1,71,0.0012652127309592976,19.51307432631102
1,48,-0.5421546963376126,29.13832883648062
1,60,0.09548370467831542,21.011113106630646
1,117,-0.212389695983984,19.76238038468561
1,75,-0.2590030108721445,13.169302850753487
1,119,-0.21941134924639166,14.293323094899128
1,115,-0.2027941074690196,17.825899512560405
1,116,-0.29015791951016057,13.604443354867549
1,104,-0.2268480423247183,10.432651764768151
1,41,0.043778161956717125,25.300140006001634
1,118,-0.2702697714806033,19.55986106244134
1,1,2.0347852510062046,21.57352968140208
1,43,-0.09259495305579023,15.549539989050269
1,114,-0.15643907710966684,14.642370274220184
1,44,0.26199163746279436,20.61214563260766
1,107,-0.1562106723150123,16.173494951599675
1,88,0.3179855523676451,23.131238538176856
1,13,-0.24555431136923286,21.177951079937102
1,25,-0.1594581262397696,19.056980897067003
1,14,-0.14744036553929615,12.39473474716715
2,26,-0.13620708969360093,25.007169531994478
2,101,-0.34570694425360665,13.531601616481744
2,30,-0.2234076407734733,15.054638819834533
2,58,0.10797161509754005,13.926093539078567
2,3,-0.3309360251028579,14.990411549088574
2,119,-0.15831731905128824,13.754143522119497
2,115,-0.3317079594743128,18.489362414032964
2,116,-0.18316519819302354,12.49968924180871
2,41,-0.0005252960900828742,22.00436044598314
2,117,-0.25211737784854904,16.411234851450544
2,118,-0.29420773455187066,19.78039191087176
2,43,-0.10198015265848424,17.926684651409687
2,104,-0.16590030286663798,11.272383916237914
2,114,-0.1400710966886436,15.157058685715912
2,88,-0.05536779809108335,24.140374352312822
2,1,2.0445921818901525,23.131556660749666
2,44,-0.15447246863982397,20.10202334502555
2,13,-0.25979393021952996,18.206929521242575
2,107,-0.1907906367794437,21.099655228374306
2,14,0.19951669880697412,13.976454481305659
3,85,-0.21626610416628214,12.137326149129624
3,6,-0.04197559372921332,21.446145617904474
3,7,-0.28730044413552086,15.303514641666375
3,44,-0.174475559532425,21.067482373480388
3,103,-0.37067975397864456,25.155170006691304
3,119,-0.1961301832624258,14.819729325795985
3,115,-0.23753522791223852,19.59720183110393
3,116,-0.3306962110940503,12.59850044635209
3,41,-0.046058382194966406,21.116212016562585
3,118,-0.3553894959586614,21.664136131149764
3,104,-0.2400343503132457,15.081741744123569
3,117,-0.1528825592262706,18.410511401535814
3,1,2.0894809470560176,20.91137505361535
3,43,-0.14919165570803927,19.99249495984663
3,114,-0.16699869742448448,16.163399552124222
3,88,-0.08872486801153298,22.88318058107484
3,107,-0.29277790951133886,14.712626604150906
3,13,-0.1997276036787525,18.13845829786156
3,25,-0.17677626667614277,19.583277942776753
3,14,-0.21047779440790948,18.333554510273114
4,14,0.3952011732124447,14.294095128443587
4,3,-0.2578380790734107,18.064238227641834
4,27,-0.1655308234461959,22.599084300650425
4,17,-0.0484144117148649,13.07661654802943
4,20,0.08913675438848905,22.257003788916716
4,119,-0.20601782404953278,18.588429547288925
4,115,-0.11315457959676675,21.89613251808815
4,116,-0.1455496486211294,16.53994473144856
4,41,-0.08399883706215402,20.658446337287486
4,104,-0.14686890676564088,9.934101852939067
4,118,-0.25719568779286417,21.8174028762985
4,43,-0.09679468847190263,14.24691323542854
4,117,-0.14721133246058568,22.95380206876972
4,1,2.0621706922888166,19.646530786501216
4,44,-0.14653551361006972,23.28601034148874
4,114,-0.21398618984734893,13.167584458299492
4,107,-0.13087606200159435,12.940730143883153
4,88,-0.1296333307815871,25.067377580772547
4,13,-0.24909643227965708,19.70456251186513
4,25,0.13472989469054095,20.15207834516193
